filename,description,big_title,category,download_url,page_url,big_titles,local_file_path,file_size,generated_prompt,inferred_context
hit_concrete_wall2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_concrete_wall2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_concrete_wall3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_concrete_wall3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_concrete_wall4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_concrete_wall4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_desk1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_desk1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_house_wall1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_house_wall1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_house_wall2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_house_wall2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_table1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_table1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_wdn_pillar1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_wdn_pillar1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_wdn_pillar2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_wdn_pillar2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
hit_wdn_pillar3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/hit_wdn_pillar3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_at_door1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_at_door1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_at_door2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_at_door2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_at_door3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_at_door3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_in_BR1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_in_BR1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_in_BR2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_in_BR2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_in_BR3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_in_BR3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knocked_in_BR4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knocked_in_BR4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_BR_door1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_BR_door1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_BR_door2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_BR_door2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_BR_door3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_BR_door3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_BR_door4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_BR_door4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_concrete1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_concrete1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_concrete2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_concrete2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_concrete3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_concrete3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_door1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_door1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_door2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_door2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_door3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_door3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_floor1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_floor1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_floor2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_floor2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_floor3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_floor3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_floor4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_floor4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_floor5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_floor5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_Fusuma6.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_Fusuma6.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_glass_door6.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_glass_door6.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_house_wall1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_house_wall1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_house_wall2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_house_wall2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_house_wall3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_house_wall3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_house_wall4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_house_wall4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_house_wall5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_house_wall5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_iron_tube6.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_iron_tube6.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_microwave1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_microwave1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_microwave2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_microwave2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_microwave3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_microwave3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_microwave4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_microwave4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_microwave5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_microwave5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_mtl_door1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_mtl_door1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_mtl_door2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_mtl_door2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_mtl_door3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_mtl_door3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_mtl_door4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_mtl_door4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_mtl_door5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_mtl_door5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thick_glass1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thick_glass1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thick_glass2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thick_glass2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thick_glass3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thick_glass3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thick_glass4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thick_glass4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thin_board1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thin_board1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thin_board2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thin_board2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thin_board3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thin_board3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_thin_board4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_thin_board4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_washer1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_washer1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_washer2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_washer2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_washer3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_washer3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_pillar1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_pillar1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_pillar2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_pillar2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_pillar3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_pillar3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_pillar4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_pillar4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_pillar5.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_pillar5.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_wall1.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_wall1.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_wall2.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_wall2.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_wall3.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_wall3.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
knock_on_wdn_wall4.mp3,,knocking01,knocking01,https://taira-komori.net/sound/knocking01/knock_on_wdn_wall4.mp3,https://taira-komori.net/knocking01.html,knocking01,freeaudio/knocking01.zip,0,,
railbridge2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/railbridge2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/railbridge2.mp3,171887,,
stop_bicycle.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/stop_bicycle.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/stop_bicycle.mp3,71021,,
railbridge3.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/railbridge3.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/railbridge3.mp3,203861,,
railbridge1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/railbridge1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/railbridge1.mp3,158667,,
unlock_ring_lock.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/unlock_ring_lock.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/unlock_ring_lock.mp3,51298,,
airplane1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/airplane1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/airplane1.mp3,423978,,
station_evening2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/station_evening2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/station_evening2.mp3,782058,,
railbridge4.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/railbridge4.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/railbridge4.mp3,209291,,
lock_ring_lock.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/lock_ring_lock.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/lock_ring_lock.mp3,39845,,
boat_engine.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/boat_engine.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/boat_engine.mp3,556898,,
bicycle_bell2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/bicycle_bell2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/bicycle_bell2.mp3,29418,,
station_evening1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/station_evening1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/station_evening1.mp3,574698,,
bicycle_bell1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/bicycle_bell1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/bicycle_bell1.mp3,27018,,
station_ticket_gate2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/station_ticket_gate2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/station_ticket_gate2.mp3,1204096,,
Shinkansen_arrival.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen_arrival.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen_arrival.mp3,1042218,,
ticket_vdg_machine.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/ticket_vdg_machine.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/ticket_vdg_machine.mp3,356298,,
station_ticket_gate1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/station_ticket_gate1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/station_ticket_gate1.mp3,2759658,,
rail_station.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/rail_station.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/rail_station.mp3,1285578,,
bicycle_wheel.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/bicycle_wheel.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/bicycle_wheel.mp3,1247658,,
train_start2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_start2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_start2.mp3,823168,,
Hakata_station1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Hakata_station1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Hakata_station1.mp3,4628352,,
subway_departure.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/subway_departure.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/subway_departure.mp3,952938,,
train_start1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_start1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_start1.mp3,591018,,
Shinkansen_stopped.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen_stopped.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen_stopped.mp3,895146,,
taking_off1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/taking_off1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/taking_off1.mp3,1542996,,
station_ann.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/station_ann.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/station_ann.mp3,432138,,
train_pass_by4.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_pass_by4.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_pass_by4.mp3,2885976,,
taking_off2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/taking_off2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/taking_off2.mp3,11356047,,
subway_gate_ent.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/subway_gate_ent.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/subway_gate_ent.mp3,1536618,,
engine_room.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/engine_room.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/engine_room.mp3,429157,,
Shinkansen4.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen4.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen4.mp3,2070090,,
Shinkansen5.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen5.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen5.mp3,2908032,,
toll_bar.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/toll_bar.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/toll_bar.mp3,505176,,
train_pass_by3.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_pass_by3.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_pass_by3.mp3,1489470,,
bus_engine.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/bus_engine.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/bus_engine.mp3,176033,,
Shinkansen1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen1.mp3,10137472,,
train_pass_by2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_pass_by2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_pass_by2.mp3,2255438,,
move_bicycle.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/move_bicycle.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/move_bicycle.mp3,44898,,
Shinkansen2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen2.mp3,5976810,,
Shinkansen3.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen3.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen3.mp3,2477034,,
train_pass_by1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/train_pass_by1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/train_pass_by1.mp3,287837,,
on_bus2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/on_bus2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/on_bus2.mp3,1096458,,
helicopter1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/helicopter1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/helicopter1.mp3,711498,,
on_airplane1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/on_airplane1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/on_airplane1.mp3,1192719,,
subway_slow_down.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/subway_slow_down.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/subway_slow_down.mp3,596490,,
Shinkansen_siren.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen_siren.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen_siren.mp3,816138,,
high_speed_fan.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/high_speed_fan.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/high_speed_fan.mp3,260943,,
subway_ticket_VM2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/subway_ticket_VM2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/subway_ticket_VM2.mp3,688000,,
Shinkansen_stn2.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/Shinkansen_stn2.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/Shinkansen_stn2.mp3,3785898,,
on_bus3.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/on_bus3.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/on_bus3.mp3,991104,,
airport_ann1.mp3,,transfer01,transfer01,https://taira-komori.net/sound/transfer01/airport_ann1.mp3,https://taira-komori.net/transfer01.html,transfer01,freeaudio/transfer01/transfer01/airport_ann1.mp3,1482678,,
